TEMP_PLAYER_ID_x,PLAYER_ID,FIRST_NAME_x,LAST_NAME_x,PLAYER_NAME_x,POSITION_x,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_CLASS
14026,203925,Joe,Harris,Joe Harris,SG,28.5,33.5,11.11,2.92,3.31,,76.75,6' 4.75'',78.25,6' 6.25'',215,78.0,6' 6'',100.0,8' 4'',6.2,8.5,9.75,2014
14027,203918,Rodney,Hood,Rodney Hood,SF,29.0,36.0,11.21,3.14,3.38,,79.25,6' 7.25'',80.5,6' 8.5'',208.2,80.5,6' 8.5'',103.0,8' 7'',7.45,8.5,8.5,2014
14028,203928,Cory,Jefferson,Cory Jefferson,PF,33.0,37.5,12.63,3.39,3.36,,79.75,6' 7.75'',81.0,6' 9'',218.4,84.5,7' 0.5'',105.0,8' 9'',5.25,8.75,9.75,2014
14029,203910,Nick,Johnson,Nick Johnson,SG,33.5,41.5,10.8,2.95,3.27,,73.5,6' 1.5'',75.0,6' 3'',198,79.25,6' 7.25'',96.5,8' 0.5'',6.05,8.75,9.75,2014
14032,203945,Alex,Kirk,Alex Kirk,PF,28.5,31.5,11.2,3.19,3.48,,81.25,6' 9.25'',82.75,6' 10.75'',252,87.5,7' 3.5'',109.5,9' 1.5'',13.6,9.25,10.5,2014
14033,203897,Zach,LaVine,Zach LaVine,PG,33.5,41.5,10.42,2.8,3.19,,76.5,6' 4.5'',77.75,6' 5.75'',180.9,80.25,6' 8.25'',100.0,8' 4'',4.7,8.25,8.75,2014
14034,203906,Devyn,Marble,Devyn Marble,SG,29.0,35.0,11.32,3.08,3.28,,77.0,6' 5'',78.5,6' 6.5'',192.4,81.0,6' 9'',102.0,8' 6'',6.9,8.25,8.5,2014
14039,203949,James,McAdoo,James McAdoo,PF,29.5,34.0,11.61,2.91,3.28,,79.5,6' 7.5'',80.75,6' 8.75'',227.6,86.25,7' 2.25'',106.5,8' 10.5'',6.15,9.25,9.0,2014
14035,203909,K.J.,McDaniels,K.J. McDaniels,SF,33.0,37.0,12.71,3.2,3.1,,76.5,6' 4.5'',78.0,6' 6'',195.6,83.25,6' 11.25'',102.0,8' 6'',4.45,8.75,9.75,2014
14036,203926,Doug,McDermott,Doug McDermott,SF,28.5,36.5,11.1,3.15,3.29,,78.25,6' 6.25'',79.75,6' 7.75'',218,81.25,6' 9.25'',103.0,8' 7'',7.1,8.75,9.75,2014
14038,203895,Jordan,McRae,Jordan McRae,SG,27.5,34.5,11.07,3.15,3.39,,75.75,6' 3.75'',77.25,6' 5.25'',179.4,84.5,7' 0.5'',104.0,8' 8'',5.2,8.75,8.5,2014
14040,203894,Shabazz,Napier,Shabazz Napier,PG,30.5,37.5,11.6,3.13,3.2,,71.0,5' 11'',73.0,6' 1'',175.2,75.25,6' 3.25'',93.0,7' 9'',7.35,8.25,8.5,2014
14041,203948,Johnny,O?Bryant III,Johnny O?Bryant III,PF,31.0,35.5,11.57,3.32,3.45,,79.25,6' 7.25'',80.5,6' 8.5'',256.8,86.25,7' 2.25'',105.0,8' 9'',10.75,9.25,9.5,2014
14043,203934,Lamar,Patterson,Lamar Patterson,SG,27.5,32.5,11.63,3.13,3.45,,76.0,6' 4'',77.25,6' 5.25'',226,83.0,6' 11'',101.0,8' 5'',10.75,9.0,9.25,2014
14045,203901,Elfrid,Payton,Elfrid Payton,PG,31.5,35.5,11.06,2.92,3.23,,74.5,6' 2.5'',75.75,6' 3.75'',185.4,80.0,6' 8'',98.5,8' 2.5'',5.65,8.75,9.0,2014
14046,203939,Dwight,Powell,Dwight Powell,PF,28.5,35.0,11.28,2.88,3.2,,81.5,6' 9.5'',83.0,6' 11'',234.4,84.5,7' 0.5'',105.0,8' 9'',6.2,9.0,9.25,2014
14047,203944,Julius,Randle,Julius Randle,PF,29.0,35.5,11.45,3.14,3.27,,79.75,6' 7.75'',81.0,6' 9'',249.7,84.0,7' 0'',105.5,8' 9.5'',9.4,8.75,8.25,2014
14048,203922,Glenn,Robinson III,Glenn Robinson III,SF,36.5,41.5,11.22,3.04,3.15,,77.5,6' 5.5'',78.75,6' 6.75'',211.4,82.0,6' 10'',100.5,8' 4.5'',5.05,9.0,9.5,2014
14049,203941,LaQuinton,Ross,LaQuinton Ross,SF,25.0,31.0,11.97,3.52,3.44,,78.5,6' 6.5'',79.5,6' 7.5'',238.7,85.75,7' 1.75'',106.0,8' 10'',16.3,8.75,9.75,2014
14050,203935,Marcus,Smart,Marcus Smart,PG,33.0,36.0,10.82,2.96,3.26,,74.0,6' 2'',75.25,6' 3.25'',227.2,81.25,6' 9.25'',99.0,8' 3'',10.55,9.0,8.75,2014
14051,203893,Russ,Smith,Russ Smith,PG,29.5,34.0,11.57,3.01,3.27,,71.5,5' 11.5'',72.75,6' 0.75'',160,75.5,6' 3.5'',95.0,7' 11'',3.5,8.25,8.5,2014
14052,203917,Nik,Stauskas,Nik Stauskas,SG,29.0,35.5,10.79,2.92,3.27,,77.25,6' 5.25'',78.5,6' 6.5'',206.9,79.75,6' 7.75'',102.0,8' 6'',12.05,8.5,8.5,2014
14053,203950,Jarnell,Stokes,Jarnell Stokes,PF,31.0,36.0,11.92,3.2,3.26,,79.0,6' 7'',80.5,6' 8.5'',262.8,85.25,7' 1.25'',103.5,8' 7.5'',8.2,9.75,10.5,2014
14054,203904,Xavier,Thames,Xavier Thames,PG,29.0,32.5,11.48,3.02,3.48,,74.25,6' 2.25'',75.5,6' 3.5'',187,76.0,6' 4'',96.0,8' 0'',6.4,8.25,9.0,2014
14055,203943,Noah,Vonleh,Noah Vonleh,PF,31.0,37.0,11.45,3.29,3.28,,80.0,6' 8'',81.5,6' 9.5'',247.1,88.25,7' 4.25'',108.0,9' 0'',7.3,9.75,11.75,2014
14056,203933,T.J.,Warren,T.J. Warren,SF,27.0,35.5,11.1,3.04,3.26,,79.0,6' 7'',80.25,6' 8.25'',220.2,82.25,6' 10.25'',104.0,8' 8'',7.95,8.75,9.0,2014
14058,203912,C.J.,Wilcox,C.J. Wilcox,SG,31.0,37.5,11.3,2.92,3.22,,75.5,6' 3.5'',77.0,6' 5'',201,81.75,6' 9.75'',100.5,8' 4.5'',6.5,8.75,9.0,2014
14061,203899,Kendall,Williams,Kendall Williams,PG,27.0,33.0,10.83,2.85,,,74.25,6' 2.25'',75.75,6' 3.75'',183,77.5,6' 5.5'',99.0,8' 3'',7.2,8.0,7.75,2014
14060,203942,Patric,Young,Patric Young,PF,32.0,37.5,11.18,3.06,3.43,,80.5,6' 8.5'',82.0,6' 10'',246.8,85.75,7' 1.75'',103.5,8' 7.5'',5.45,9.25,9.5,2014
14059,203923,James,Young,James Young,SG,28.0,35.5,,,,,77.25,6' 5.25'',78.75,6' 6.75'',213.3,84.0,7' 0'',104.0,8' 8'',5.1,9.0,9.5,2014
15001,1626147,Justin,Anderson,Justin Anderson,SF-SG,38.0,43.0,11.13,2.88,3.22,12.0,77.25,6' 5.25'',78.25,6' 6.25'',230.6,83.75,6' 11.75'',101.0,8' 5'',5.0,8.5,9.5,2015
15002,1626165,Brandon,Ashley,Brandon Ashley,PF,31.5,35.5,11.21,3.35,3.58,9.0,79.25,6' 7.25'',80.5,6' 8.5'',228,87.75,7' 3.75'',105.0,8' 9'',8.8,9.0,9.5,2015
15003,1626207,Ryan,Boatright,Ryan Boatright,PG,32.0,41.0,10.71,3.05,3.26,10.0,70.0,5' 10'',71.0,5' 11'',169.6,72.5,6' 0.5'',92.5,7' 8.5'',6.6,7.5,8.75,2015
15004,1626164,Devin,Booker,Devin Booker,SG,27.5,34.5,10.27,2.75,3.28,8.0,76.5,6' 4.5'',77.75,6' 5.75'',205.8,80.25,6' 8.25'',102.5,8' 6.5'',8.3,8.75,9.0,2015
15005,1626148,Anthony,Brown,Anthony Brown,SF-SG,27.5,34.5,10.94,3.29,3.18,4.0,77.75,6' 5.75'',79.25,6' 7.25'',211,83.0,6' 11'',104.5,8' 8.5'',6.1,8.5,9.0,2015
15007,1626176,Rakeem,Christmas,Rakeem Christmas,PF-C,29.0,32.0,11.6,3.3,3.47,9.0,80.25,6' 8.25'',81.75,6' 9.75'',242.6,89.25,7' 5.25'',110.5,9' 2.5'',9.6,9.25,9.0,2015
15008,1626192,Pat,Connaughton,Pat Connaughton,SG,37.5,44.0,10.58,3.08,3.2,13.0,76.0,6' 4'',77.25,6' 5.25'',215,80.0,6' 8'',96.0,8' 0'',10.2,8.5,9.25,2015
15009,1626188,Quinn,Cook,Quinn Cook,PG,24.5,31.0,11.44,3.41,3.38,14.0,72.25,6' 0.25'',74.0,6' 2'',179,76.0,6' 4'',96.5,8' 0.5'',6.7,7.5,8.75,2015
15010,1626183,Branden,Dawson,Branden Dawson,PF,28.5,34.5,12.22,3.53,3.2,12.0,77.5,6' 5.5'',78.75,6' 6.75'',230.2,83.0,6' 11'',105.0,8' 9'',5.8,9.0,8.75,2015
15012,1626155,Sam,Dekker,Sam Dekker,SF,25.5,34.5,10.64,2.96,3.28,5.0,79.75,6' 7.75'',81.0,6' 9'',218.6,83.5,6' 11.5'',106.0,8' 10'',7.5,8.5,9.25,2015
15013,1626187,Michael,Frazier II,Michael Frazier II,SG,27.0,35.0,10.66,3.02,3.32,10.0,75.75,6' 3.75'',76.25,6' 4.25'',199.4,80.0,6' 8'',101.5,8' 5.5'',7.4,8.25,9.25,2015
15014,1626203,Treveon,Graham,Treveon Graham,SF,28.5,31.5,11.64,3.15,3.3,11.0,76.0,6' 4'',77.75,6' 5.75'',219.4,82.5,6' 10.5'',103.0,8' 7'',5.5,8.5,8.25,2015
15016,1626152,Olivier,Hanlan,Olivier Hanlan,PG-SG,28.0,34.0,11.41,3.12,3.25,19.0,75.25,6' 3.25'',76.25,6' 4.25'',185.8,78.0,6' 6'',100.0,8' 4'',4.3,8.0,8.75,2015
15019,1626150,Andrew,Harrison,Andrew Harrison,PG,26.5,33.0,11.2,,3.34,,76.5,6' 4.5'',77.5,6' 5.5'',213.2,81.0,6' 9'',100.0,8' 4'',5.9,8.25,9.25,2015
15018,1626151,Aaron,Harrison,Aaron Harrison,SG,28.5,34.5,,,3.27,1.0,76.5,6' 4.5'',78.0,6' 6'',209.2,80.25,6' 8.25'',100.5,8' 4.5'',6.0,8.75,10.0,2015
15020,1626227,Tyler,Harvey,Tyler Harvey,SG,26.0,28.5,10.56,2.93,3.44,1.0,74.75,6' 2.75'',76.0,6' 4'',181.4,77.5,6' 5.5'',98.5,8' 2.5'',9.2,7.75,8.75,2015
15021,1626186,Corey,Hawkins,Corey Hawkins,SG-PG,28.5,34.0,10.81,,3.51,9.0,72.75,6' 0.75'',73.75,6' 1.75'',191.8,80.0,6' 8'',99.5,8' 3.5'',5.5,8.75,9.0,2015
15022,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,SF,32.0,38.0,10.41,3.19,3.12,13.0,77.5,6' 5.5'',79.0,6' 7'',210.8,86.0,7' 2'',104.0,8' 8'',5.0,8.75,9.75,2015
15024,1626158,Richaun,Holmes,Richaun Holmes,PF,32.5,36.0,11.24,3.31,3.32,15.0,80.25,6' 8.25'',81.5,6' 9.5'',242.8,85.5,7' 1.5'',108.0,9' 0'',8.8,8.5,8.5,2015
15023,1626182,Jonathan,Holmes,Jonathan Holmes,PF-SF,25.5,31.0,10.95,3.12,3.51,,80.25,6' 8.25'',81.25,6' 9.25'',242.2,83.5,6' 11.5'',107.5,8' 11.5'',7.2,8.25,9.5,2015
15025,1626154,R.J.,Hunter,R.J. Hunter,SG,27.5,33.5,10.87,2.91,3.26,1.0,76.5,6' 4.5'',78.0,6' 6'',185,82.5,6' 10.5'',104.0,8' 8'',6.0,8.5,8.25,2015
15026,1626205,Vince,Hunter,Vince Hunter,PF,33.5,37.5,11.19,3.06,3.26,13.0,78.75,6' 6.75'',79.5,6' 7.5'',208.4,83.0,6' 11'',104.5,8' 8.5'',4.6,9.0,8.75,2015
15028,1626177,Dakari,Johnson,Dakari Johnson,C,22.5,25.0,11.76,2.94,3.62,4.0,83.0,6' 11'',83.75,6' 11.75'',264.6,86.0,7' 2'',112.0,9' 4'',14.9,9.25,10.5,2015
15030,1626145,Tyus,Jones,Tyus Jones,PG,26.5,32.5,11.84,2.95,3.32,2.0,72.5,6' 0.5'',74.0,6' 2'',184.6,77.0,6' 5'',97.0,8' 1'',6.5,8.25,8.75,2015
15034,1626185,Jarell,Martin,Jarell Martin,PF,28.5,35.0,11.2,2.97,3.27,19.0,80.0,6' 8'',81.25,6' 9.25'',238.6,81.0,6' 9'',106.5,8' 10.5'',10.1,8.25,9.5,2015
15035,204456,TJ,McConnell,TJ McConnell,PG,26.0,31.5,10.95,3.09,3.3,7.0,72.5,6' 0.5'',74.0,6' 2'',187.8,74.0,6' 2'',96.5,8' 0.5'',7.3,7.5,7.0,2015
15037,1626175,Jordan,Mickey,Jordan Mickey,PF,33.0,37.5,11.72,3.13,3.28,9.0,79.0,6' 7'',80.25,6' 8.25'',238,87.25,7' 3.25'',106.0,8' 10'',7.2,8.75,9.5,2015
15038,2006,Larry,Nance,Larry Nance,PF,29.0,37.5,10.93,3.01,3.25,10.0,79.5,6' 7.5'',80.5,6' 8.5'',226.6,85.5,7' 1.5'',108.0,9' 0'',6.4,9.0,9.75,2015
15039,1626162,Kelly,Oubre,Kelly Oubre,SF-SG,34.5,37.0,11.09,3.12,3.32,7.0,77.75,6' 5.75'',78.75,6' 6.75'',202.8,86.25,7' 2.25'',102.5,8' 6.5'',5.7,9.0,8.75,2015
15040,1626166,Cameron,Payne,Cameron Payne,PG,29.75,35.5,10.9,2.93,3.28,0.0,72.75,6' 0.75'',73.5,6' 1.5'',182.8,79.25,6' 7.25'',97.5,8' 1.5'',6.3,8.5,8.25,2015
15041,1626189,Terran,Petteway,Terran Petteway,SG,25.0,31.0,10.91,3.1,3.32,15.0,76.75,6' 4.75'',78.0,6' 6'',209.2,83.25,6' 11.25'',104.5,8' 8.5'',4.9,8.25,8.25,2015
15042,1626171,Bobby,Portis,Bobby Portis,PF,25.0,31.5,11.78,3.28,3.56,5.0,81.5,6' 9.5'',82.5,6' 10.5'',246.2,86.0,7' 2'',108.5,9' 0.5'',8.9,9.5,9.25,2015
15043,1626181,Norman,Powell,Norman Powell,SG,32.5,40.5,10.69,3.2,3.2,5.0,75.0,6' 3'',76.25,6' 4.25'',215.4,82.75,6' 10.75'',102.5,8' 6.5'',6.4,9.25,9.0,2015
15044,1626180,Michael,Qualls,Michael Qualls,SG-SF,34.0,39.5,11.88,,3.18,9.0,76.0,6' 4'',77.0,6' 5'',201.4,84.25,7' 0.25'',104.5,8' 8.5'',4.0,9.0,10.25,2015
15045,1626184,Chasson,Randle,Chasson Randle,PG,33.5,39.5,10.63,2.81,3.2,6.0,72.25,6' 0.25'',73.5,6' 1.5'',178.8,79.0,6' 7'',96.5,8' 0.5'',4.5,8.5,9.5,2015
15046,1626179,Terry,Rozier,Terry Rozier,PG-SG,33.0,38.0,10.84,2.84,3.15,7.0,72.5,6' 0.5'',74.25,6' 2.25'',190.2,80.25,6' 8.25'',98.5,8' 2.5'',5.6,8.25,8.5,2015
15048,1626208,Keifer,Sykes,Keifer Sykes,PG,34.0,43.0,10.47,3.15,3.13,8.0,70.5,5' 10.5'',71.75,5' 11.75'',167.2,74.0,6' 2'',93.0,7' 9'',5.0,8.5,9.5,2015
15050,1626194,Marcus,Thornton,Marcus Thornton,PG-SG,34.5,43.0,10.78,2.88,3.02,3.0,73.75,6' 1.75'',74.75,6' 2.75'',177.4,79.75,6' 7.75'',97.5,8' 1.5'',5.3,8.25,8.5,2015
15051,1626160,J.P.,Tokoto,J.P. Tokoto,SF-SG,34.5,40.0,10.97,3.2,3.27,12.0,77.25,6' 5.25'',78.25,6' 6.25'',195.8,82.0,6' 10'',100.5,8' 4.5'',4.1,8.0,8.75,2015
15054,1626173,Rashad,Vaughn,Rashad Vaughn,SG,28.0,34.0,11.4,3.1,3.21,5.0,75.75,6' 3.75'',77.0,6' 5'',198.6,79.0,6' 7'',101.0,8' 5'',6.2,8.0,8.5,2015
15055,1626217,Chris,Walker,Chris Walker,PF,30.5,37.0,11.25,3.41,3.35,6.0,80.75,6' 8.75'',81.25,6' 9.25'',208,86.75,7' 2.75'',108.0,9' 0'',5.1,9.0,9.0,2015
15056,1627361,Dez,Wells,Dez Wells,SG,31.5,39.0,10.56,3.05,3.2,15.0,75.0,6' 3'',76.0,6' 4'',208.8,81.5,6' 9.5'',100.5,8' 4.5'',8.1,8.75,9.75,2015
15058,1626210,Alan,Williams,Alan Williams,PF,25.5,28.5,12.26,3.54,3.5,8.0,79.25,6' 7.25'',80.25,6' 8.25'',261.4,85.75,7' 1.75'',106.5,8' 10.5'',12.0,8.5,9.5,2015
15061,1626153,Delon,Wright,Delon Wright,PG,29.5,31.0,11.16,3.5,3.29,4.0,76.25,6' 4.25'',77.5,6' 5.5'',181.4,79.5,6' 7.5'',101.5,8' 5.5'',6.6,8.0,8.5,2015
16000,1627758,Ron,Baker,Ron Baker,SG,30.0,35.5,10.77,2.96,3.45,,75.25,6' 3.25'',76.25,6' 4.25'',212.4,81.75,6' 9.75'',97.5,8' 1.5'',7.85,8.75,9.5,2016
16001,1627735,Wade,Baldwin IV,Wade Baldwin IV,PG,32.5,38.0,10.45,3.01,3.19,,74.5,6' 2.5'',76.0,6' 4'',201.8,83.25,6' 11.25'',100.0,8' 4'',5.2,9.0,9.75,2016
16004,1627761,DeAndre,Bembry,DeAndre Bembry,SG-SF,32.0,38.0,10.9,2.87,3.17,,76.25,6' 4.25'',77.75,6' 5.75'',206.6,81.25,6' 9.25'',101.0,8' 5'',7.0,8.0,9.25,2016
16005,1627791,Ben,Bentil,Ben Bentil,PF,29.0,33.0,11.16,3.1,3.3,,79.25,6' 7.25'',80.25,6' 8.25'',229.2,85.5,7' 1.5'',105.0,8' 9'',9.7,9.5,10.0,2016
16006,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,35.0,41.0,11.53,3.26,3.2,,78.25,6' 6.25'',79.25,6' 7.25'',213.6,82.0,6' 10'',102.0,8' 6'',5.25,8.5,10.0,2016
16007,1627762,Joel,Bolomboy,Joel Bolomboy,PF,37.5,40.5,10.26,2.86,3.17,,79.5,6' 7.5'',81.0,6' 9'',224.4,85.75,7' 1.75'',103.5,8' 7.5'',5.15,9.0,10.25,2016
16008,1627763,Malcolm,Brogdon,Malcolm Brogdon,SG,30.5,35.5,10.77,2.64,3.31,,75.75,6' 3.75'',77.5,6' 5.5'',223,82.5,6' 10.5'',98.0,8' 2'',5.4,9.0,10.25,2016
16011,1627737,Marquese,Chriss,Marquese Chriss,PF,32.5,38.5,11.93,3.05,3.26,,80.75,6' 8.75'',82.0,6' 10'',233,84.25,7' 0.25'',105.0,8' 9'',8.5,9.0,9.0,2016
16013,1627766,Isaiah,Cousins,Isaiah Cousins,PG,30.5,37.0,10.79,2.97,3.24,,75.25,6' 3.25'',76.5,6' 4.5'',194,78.25,6' 6.25'',98.5,8' 2.5'',4.8,8.25,8.75,2016
16015,1627767,Cheick,Diallo,Cheick Diallo,PF,31.0,35.0,11.24,3.3,3.26,,79.5,6' 7.5'',81.0,6' 9'',218.6,88.5,7' 4.5'',107.5,8' 11.5'',5.6,8.5,9.75,2016
16018,1627768,Perry,Ellis,Perry Ellis,PF,32.0,38.0,10.73,3.03,3.13,,79.0,6' 7'',80.25,6' 8.25'',217.8,82.25,6' 10.25'',102.0,8' 6'',4.6,8.0,8.5,2016
16020,1627770,Kay,Felder,Kay Felder,PG,35.5,44.0,11.52,2.9,3.15,,68.25,5' 8.25'',69.5,5' 9.5'',177.2,74.5,6' 2.5'',88.5,7' 4.5'',5.8,8.25,8.5,2016
16021,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,SF,32.5,35.5,11.01,3.04,3.27,,78.5,6' 6.5'',79.75,6' 7.75'',212.6,83.75,6' 11.75'',105.5,8' 9.5'',6.45,9.0,9.75,2016
16022,1627771,Michael,Gbinije,Michael Gbinije,SG,33.5,37.5,11.0,3.19,3.12,,77.5,6' 5.5'',78.75,6' 6.75'',204.6,79.5,6' 7.5'',101.0,8' 5'',5.4,8.0,9.0,2016
16023,1627772,Daniel,Hamilton,Daniel Hamilton,SG-SF,26.0,29.0,11.48,3.2,3.4,,78.25,6' 6.25'',80.0,6' 8'',197,81.0,6' 9'',103.5,8' 7.5'',5.95,9.0,8.5,2016
16025,1628404,Josh,Hart,Josh Hart,SG,29.5,38.5,11.15,3.15,3.2,,76.0,6' 4'',77.5,6' 5.5'',203.6,80.5,6' 8.5'',99.5,8' 3.5'',5.75,8.5,9.25,2016
16026,1628502,Nigel,Hayes,Nigel Hayes,SF-PF,25.5,28.5,12.11,2.9,3.2,,78.25,6' 6.25'',79.25,6' 7.25'',245,87.0,7' 3'',107.5,8' 11.5'',10.9,8.5,9.5,2016
16030,204211,Justin,Jackson,Justin Jackson,SF,29.5,34.5,11.32,2.96,3.26,,79.0,6' 7'',80.25,6' 8.25'',193.4,82.75,6' 10.75'',103.5,8' 7.5'',7.6,8.75,8.75,2016
16029,1627743,Demetrius,Jackson,Demetrius Jackson,PG,37.5,43.5,10.81,2.87,3.25,,72.0,6' 0'',73.25,6' 1.25'',193.8,77.5,6' 5.5'',93.0,7' 9'',6.5,8.25,9.0,2016
16031,1627744,Brice,Johnson,Brice Johnson,PF,33.5,38.0,11.88,2.94,3.2,,81.0,6' 9'',82.5,6' 10.5'',208.6,84.5,7' 0.5'',106.5,8' 10.5'',7.5,9.0,8.25,2016
16032,1627745,Damian,Jones,Damian Jones,C,36.0,37.0,11.35,3.12,3.2,,82.25,6' 10.25'',83.5,6' 11.5'',243.6,87.75,7' 3.75'',107.0,8' 11'',6.55,8.75,10.5,2016
16035,1627774,Jake,Layman,Jake Layman,SF,33.0,39.5,11.35,2.82,3.24,,80.0,6' 8'',81.25,6' 9.25'',208.6,81.25,6' 9.25'',102.0,8' 6'',7.1,8.25,9.25,2016
16036,1629159,Marcus,Lee,Marcus Lee,PF-C,28.5,35.5,11.68,3.19,3.25,,81.0,6' 9'',82.25,6' 10.25'',211,87.0,7' 3'',107.5,8' 11.5'',5.35,9.0,9.0,2016
16038,1627748,Thon,Maker,Thon Maker,PF,32.0,36.5,11.15,3.09,3.33,,83.75,6' 11.75'',84.75,7' 0.75'',216,87.0,7' 3'',110.5,9' 2.5'',6.05,8.75,9.5,2016
16039,1627775,Patrick,McCaw,Patrick McCaw,PG-SG,30.0,38.0,11.01,2.97,3.3,,77.25,6' 5.25'',78.75,6' 6.75'',180.8,82.0,6' 10'',100.5,8' 4.5'',4.7,8.75,8.75,2016
16042,1629005,Malik,Newman,Malik Newman,SG,30.0,35.5,10.88,3.11,3.28,,74.25,6' 2.25'',75.5,6' 3.5'',182.2,77.75,6' 5.75'',97.5,8' 1.5'',5.6,8.25,9.25,2016
16043,1627777,Georges,Niang,Georges Niang,PF,25.0,31.0,11.64,3.17,3.49,,78.75,6' 6.75'',80.5,6' 8.5'',230.8,82.0,6' 10'',103.0,8' 7'',10.05,9.25,9.25,2016
16044,1627778,Chinanu,Onuaku,Chinanu Onuaku,C,27.5,33.5,11.65,3.0,3.5,,81.0,6' 9'',82.0,6' 10'',245.2,86.75,7' 2.75'',108.5,9' 0.5'',8.55,9.0,8.0,2016
16045,1627779,Marcus,Paige,Marcus Paige,PG,33.5,39.5,10.82,2.69,3.15,,72.5,6' 0.5'',73.75,6' 1.75'',163.8,78.25,6' 6.25'',97.0,8' 1'',4.3,7.75,8.75,2016
16046,1627780,Gary,Payton II,Gary Payton II,PG,31.5,38.5,11.57,3.17,3.23,,74.0,6' 2'',75.0,6' 3'',183.8,80.0,6' 8'',99.5,8' 3.5'',3.95,8.75,9.5,2016
16048,1627752,Taurean,Prince,Taurean Prince,SF,34.0,36.0,10.96,2.8,3.24,,78.5,6' 6.5'',79.75,6' 7.75'',220.2,83.5,6' 11.5'',102.0,8' 6'',6.45,9.0,8.5,2016
16049,1627753,Zhou,Qi,Zhou Qi,PF-C,31.5,32.0,11.27,2.9,3.46,,85.25,7' 1.25'',86.25,7' 2.25'',218.2,91.75,7' 7.75'',112.5,9' 4.5'',4.85,9.25,9.5,2016
16050,1627781,Malachi,Richardson,Malachi Richardson,SG-SF,33.0,38.0,10.56,3.25,3.33,,76.75,6' 4.75'',78.25,6' 6.25'',199.6,84.0,7' 0'',101.5,8' 5.5'',7.0,8.75,10.0,2016
16052,1627783,Pascal,Siakam,Pascal Siakam,PF,30.5,36.5,11.25,3.09,3.41,,80.25,6' 8.25'',81.5,6' 9.5'',226.6,87.25,7' 3.25'',107.5,8' 11.5'',5.2,9.25,10.0,2016
16053,1627754,Diamond,Stone,Diamond Stone,C,27.0,29.5,12.02,3.22,3.5,,81.0,6' 9'',82.25,6' 10.25'',254.4,86.75,7' 2.75'',108.5,9' 0.5'',12.85,8.5,7.75,2016
16054,1628403,Caleb,Swanigan,Caleb Swanigan,PF,26.0,29.0,12.8,,,,79.5,6' 7.5'',80.5,6' 8.5'',246.6,87.5,7' 3.5'',107.0,8' 11'',12.55,9.0,10.25,2016
16055,1628453,Melo,Trimble,Melo Trimble,PG,26.5,35.5,10.57,2.77,3.2,,73.25,6' 1.25'',74.5,6' 2.5'',191.8,74.0,6' 2'',92.5,7' 8.5'',8.35,8.0,8.75,2016
16056,1627755,Tyler,Ulis,Tyler Ulis,PG,32.5,38.0,10.8,2.88,3.2,,68.75,5' 8.75'',70.0,5' 10'',149.2,74.0,6' 2'',88.5,7' 4.5'',5.2,7.5,7.5,2016
16057,1627784,Jarrod,Uthoff,Jarrod Uthoff,PF,29.0,34.5,11.52,3.03,3.5,,80.5,6' 8.5'',81.75,6' 9.75'',214.4,83.5,6' 11.5'',104.0,8' 8'',6.0,8.75,9.0,2016
16058,1627756,Denzel,Valentine,Denzel Valentine,SG-SF,27.0,32.0,10.51,3.22,3.46,,76.0,6' 4'',77.75,6' 5.75'',210.4,82.75,6' 10.75'',102.0,8' 6'',9.2,8.5,9.75,2016
16059,1627785,Isaiah,Whitehead,Isaiah Whitehead,PG-SG,27.5,35.5,11.65,3.21,3.34,,75.25,6' 3.25'',76.5,6' 4.5'',210,80.75,6' 8.75'',100.0,8' 4'',9.25,8.5,8.75,2016
16060,1627786,Troy,Williams,Troy Williams,SF,30.0,36.0,10.72,3.08,3.35,,77.75,6' 5.75'',78.75,6' 6.75'',217.8,80.25,6' 8.25'',102.0,8' 6'',10.0,8.25,9.25,2016
16061,1627787,Kyle,Wiltjer,Kyle Wiltjer,PF,28.5,35.5,11.35,3.04,3.48,,80.75,6' 8.75'',82.0,6' 10'',242.8,84.25,7' 0.25'',102.5,8' 6.5'',15.25,8.25,9.5,2016
16062,1627757,Stephen,Zimmerman,Stephen Zimmerman,C,26.0,31.0,12.08,3.16,3.43,,82.25,6' 10.25'',83.75,6' 11.75'',234,87.25,7' 3.25'',108.5,9' 0.5'',11.15,9.0,9.0,2016
